Company_ID,Company_Name,Industry,Headquarters_City,Country,Ownership_Type,Customer_Segment,Primary_Cloud,Risk_Rating,Year_Founded,Incorporation_Date,Last_Funding_Date,Employees,Annual_Revenue,Profit_Margin,Market_Share,Product_Lines,R&D_Spending,Average_Salary,Training_Hours_Per_Employee,Employee_Satisfaction,Adoption_Rate_AI,Adoption_Rate_Cloud,Adoption_Rate_Blockchain,CEO_Tenure_Years
733125,Logic AI 109,Cybersecurity,Kolkata,Germany,Private,B2B,AWS,High,2019,2019-01-08,2020-07-07,38940.0,128283813.82,15.75,32.74,13,34682062.07,4159186.8,116.9,3.27,20.48,32.53,77.18,9
338877,Logic Digital 651,FinTech,Delhi,India,Public,B2B2C,GCP,Very High,2009,2009-08-12,2018-08-04,531.0,236214772.96,29.76,29.79,10,47193501.16,3888290.67,45.2,4.24,71.24,59.42,5.89,5
946032,Fusion Solutions 446,Cloud Services,Pune,UAE,Startup,B2B,Azure,Very High,2019,2019-03-06,2020-05-24,47354.0,70409210.97,37.37,34.37,3,13225947.43,2491079.46,102.3,4.91,21.36,56.95,4.27,15
717888,Quantum Infotech 989,Enterprise Software,Kolkata,Singapore,Public,B2C,IBM Cloud,Medium,2009,2009-09-26,,32971.0,,20.88,22.02,9,19974440.63,3347970.33,113.7,3.42,26.89,68.33,75.0,15
756882,Next Services 794,FinTech,Kolkata,UK,Private,B2B,IBM Cloud,Medium,2013,2013-12-21,2023-05-29,40435.0,113654135.6,17.32,8.74,12,10478677.99,3683211.99,104.4,4.51,50.98,30.75,42.39,3
511820,Global Stack 447,Gaming,Kolkata,Australia,Startup,B2B2C,IBM Cloud,High,2002,2002-04-11,2014-02-19,1574.0,50171865.88,12.05,5.78,23,13321360.64,2423303.73,12.7,4.93,90.08,86.93,49.19,19
183816,Bright Tech 331,Cloud Services,Pune,Germany,Private,B2B2C,AWS,Medium,2002,2002-07-24,2017-05-08,34938.0,76842375.42,26.17,6.62,14,8035262.24,873253.0,79.8,4.63,24.69,37.53,38.59,3
295857,Blue Labs 286,Cloud Services,Hyderabad,Singapore,Startup,SME,Azure,Very High,1986,1986-05-27,1993-06-30,15098.0,66433013.75,37.19,0.79,1,14872778.92,2195516.13,18.8,2.76,18.41,71.78,7.49,6
169153,Fusion Analytics 769,Enterprise Software,Ahmedabad,Germany,Startup,B2C,GCP,Medium,2019,2019-10-12,2021-05-04,35161.0,83922134.08,14.99,13.73,18,10765569.09,3854159.96,5.7,2.12,75.58,11.44,61.45,4
444734,Fusion Corp 345,Gaming,Bengaluru,Australia,Public,SME,AWS,High,2000,2000-09-22,2003-05-13,37954.0,101714952.66,17.85,6.78,17,6592503.88,2846229.76,11.0,3.53,51.56,43.17,59.78,24
489929,Tech AI 872,Enterprise Software,Bengaluru,Australia,Private,B2C,AWS,Low,2020,2020-03-08,2025-07-06,34058.0,144107557.52,18.27,14.47,9,4709265.57,3370279.35,110.4,3.64,89.8,41.3,24.94,13
314197,Alpha Networks 500,E-commerce,Ahmedabad,Australia,Subsidiary,B2B,GCP,Medium,2017,2017-09-02,2022-07-01,110.0,135224261.93,24.43,32.73,9,22455927.03,1159598.89,109.5,2.68,18.64,58.37,24.5,13
429263,Cyber Digital 817,AI/ML,Bengaluru,UAE,Subsidiary,B2B,Azure,Medium,1988,1988-02-15,2002-08-31,9180.0,12866527.13,11.14,15.13,23,3524716.97,4353784.85,31.0,2.93,65.07,16.47,67.03,11
437906,Next Apps 287,Cybersecurity,Mumbai,Canada,Startup,SME,AWS,Medium,2017,2017-05-11,2018-12-20,18073.0,83275421.78,34.89,30.74,10,10183255.71,2056730.17,67.9,4.32,26.66,80.32,5.79,5
827497,Zen Tech 570,HealthTech,Gurugram,India,Private,SME,AWS,Medium,1998,1998-09-15,1999-05-11,45130.0,26909044.83,13.82,21.23,19,3210197.48,3079905.64,114.8,3.46,19.58,29.38,70.49,1
332611,Tech Infotech 971,EdTech,Delhi,India,Startup,SME,AWS,Medium,2005,2005-06-07,2012-07-16,13400.0,72198422.6,30.21,8.72,15,8376670.69,477376.24,62.1,3.02,68.56,70.26,20.53,9
520329,Cyber Labs 248,E-commerce,Noida,UK,Private,B2C,AWS,High,2004,2004-10-26,2011-10-26,24404.0,81529778.16,22.53,12.52,5,13055849.24,922008.98,50.3,3.91,60.21,81.49,47.44,17
766674,Logic AI 569,EdTech,Chennai,Germany,Subsidiary,B2C,AWS,High,1992,1992-12-20,2003-11-19,45236.0,196550360.59,25.44,3.03,15,27549721.25,3606340.51,60.6,3.99,75.2,60.01,74.88,22
509050,Blue AI 662,Gaming,Ahmedabad,UK,Public,B2C,IBM Cloud,Medium,1991,1991-08-12,2018-07-17,28195.0,87874321.27,9.18,11.74,20,21966704.79,4368674.73,95.9,4.33,33.78,75.94,54.25,1
191160,Global Stack 812,Gaming,Noida,Canada,Private,B2B,Multi-Cloud,Medium,1987,1987-08-25,2024-10-21,34070.0,110760965.43,31.4,23.75,23,17320821.7,1712226.96,59.9,2.55,46.66,68.91,33.15,3
162281,Tech Labs 302,E-commerce,Hyderabad,USA,Private,B2C,Azure,Medium,2001,2001-04-24,2012-12-30,20637.0,169770089.08,9.54,2.62,2,26643626.03,552441.01,95.1,4.25,42.71,41.64,55.16,15
614314,Blue Corp 709,AI/ML,Ahmedabad,Australia,Public,SME,Multi-Cloud,Medium,2017,2017-03-01,2022-08-07,41181.0,240375385.55,6.54,7.27,13,15526542.92,1879553.07,54.6,3.84,96.52,81.99,27.52,21
603601,Blue Platforms 680,Cloud Services,Gurugram,Germany,Private,Enterprise,AWS,Medium,1996,1996-01-08,2021-04-17,9700.0,81580385.66,23.87,13.41,24,22490479.26,471619.33,34.0,2.27,32.18,36.23,22.18,23
937481,Bright Digital 485,SaaS,Bengaluru,UK,Private,B2C,Multi-Cloud,Medium,2006,2006-06-21,2025-10-30,19983.0,97061379.17,30.37,34.37,16,8977519.76,1188729.68,42.5,4.35,32.42,60.84,79.73,10
235570,Secure Infotech 353,E-commerce,Chennai,Germany,Subsidiary,B2C,AWS,Medium,2006,2006-12-01,2014-07-07,20631.0,90741848.17,4.0,27.49,15,4386553.21,3485135.26,13.9,3.21,37.97,76.34,60.06,8
222424,Logic Services 339,FinTech,Chennai,UK,Startup,B2C,GCP,Medium,2014,2014-01-25,2023-06-10,23443.0,58318585.22,4.78,25.7,10,11417995.32,4242062.43,62.2,3.06,57.51,43.73,51.58,12
340495,Vertex Stack 278,Cloud Services,Delhi,UAE,Private,Enterprise,Azure,Very High,2022,2022-12-24,2024-09-21,23101.0,48652725.09,34.11,4.16,14,8701130.84,758541.25,22.0,3.4,28.47,36.95,28.42,22
813351,Smart Tech 237,Cloud Services,Bengaluru,UK,Private,B2B,GCP,Very High,2022,2022-02-07,2025-12-21,26262.0,14621473.95,34.36,27.36,10,1956154.56,2687393.19,98.3,3.1,90.12,50.88,3.93,15
429585,Neo Dynamics 324,Gaming,Bengaluru,India,Public,B2B,GCP,Medium,1992,1992-04-14,2015-01-27,49132.0,38041255.9,11.81,27.51,14,5156418.38,1440911.47,53.4,3.08,29.71,82.8,2.48,9
951402,Neo Services 974,E-commerce,Noida,UAE,Private,B2C,Multi-Cloud,Very High,2011,2011-01-05,2018-04-11,4140.0,21695293.19,26.61,21.08,23,4908906.78,970142.42,93.0,4.44,88.31,92.76,44.33,24
391845,Quantum Dynamics 222,FinTech,Bengaluru,USA,Private,SME,AWS,High,2011,2011-02-02,2017-03-11,7010.0,245711673.0,19.73,34.66,9,19393570.25,1297818.94,114.8,2.46,14.62,58.51,60.96,10
778252,Global Tech 742,HealthTech,Noida,UAE,Private,B2C,GCP,Medium,2018,2018-09-14,2023-03-06,35822.0,,27.31,11.45,14,24602116.94,2768828.58,102.7,4.91,66.06,68.87,42.99,20
560548,Bright Infotech 612,EdTech,Mumbai,UAE,Subsidiary,B2B2C,AWS,High,2005,2005-08-24,2007-11-27,21570.0,81389707.51,36.52,32.95,3,15642025.69,667051.46,114.4,3.71,89.35,90.39,67.26,9
740782,Smart Works 853,E-commerce,Chennai,UK,Subsidiary,B2B2C,AWS,High,2014,2014-10-04,2017-12-29,49531.0,50704357.37,5.19,32.02,20,6832029.01,2180296.24,70.3,2.63,20.69,18.77,2.67,15
898939,Cyber Platforms 233,Enterprise Software,Hyderabad,UK,Startup,B2C,AWS,High,2017,2017-11-27,2022-06-04,36458.0,92187395.28,33.12,0.5,16,13321738.14,954434.19,24.0,2.48,95.05,30.65,29.34,23
537365,Vertex Networks 310,E-commerce,Ahmedabad,India,Private,SME,Azure,Medium,2012,2012-02-19,2025-09-26,28520.0,45677968.77,21.72,15.81,2,4301119.84,1517975.91,112.6,3.82,47.12,73.09,18.97,21
810197,Tech Services 130,Enterprise Software,Ahmedabad,USA,Private,B2B2C,Multi-Cloud,Medium,2017,2017-01-14,2025-06-06,20541.0,103463081.16,24.57,34.2,10,22557909.0,1182092.75,104.9,3.94,92.95,83.31,35.78,21
623096,Next Systems 998,Enterprise Software,Ahmedabad,Germany,Public,B2C,Multi-Cloud,Medium,1989,1989-03-08,2003-01-31,1391.0,109572582.81,28.16,3.7,3,17336430.03,4020199.55,104.4,2.25,67.94,86.28,5.79,1
900061,Cloud Services 300,Cybersecurity,Chennai,India,Private,Enterprise,Multi-Cloud,High,2003,2003-05-28,2011-01-24,44673.0,45190777.94,38.9,19.22,11,4980639.94,3302846.46,84.7,2.8,33.05,46.94,76.33,2
711480,Innova AI 106,Cloud Services,Chennai,Australia,Private,Enterprise,GCP,Medium,1988,1988-07-23,2022-12-27,24841.0,44506285.58,4.27,34.27,11,7967182.74,3960696.57,76.9,4.41,22.51,17.95,17.86,19
377300,Tech Platforms 481,Cybersecurity,Ahmedabad,Germany,Public,B2B,GCP,Very High,2019,2019-06-11,2025-01-28,388.0,,3.18,19.49,21,54216105.41,1972197.62,6.7,2.24,33.25,48.96,73.78,14
534611,Global Stack 349,SaaS,Ahmedabad,UK,Private,B2B,GCP,Medium,2001,2001-05-08,2005-05-08,5945.0,,9.13,6.72,21,11978375.41,1684994.8,91.0,4.58,13.65,30.54,34.07,8
162521,Quantum Systems 259,E-commerce,Chennai,Canada,Startup,B2B,IBM Cloud,High,2012,2012-04-05,2026-02-11,12304.0,48191548.17,41.46,20.42,22,12538132.44,1960407.5,15.5,4.01,18.38,35.92,78.84,6
726562,Global Works 842,FinTech,Mumbai,Canada,Private,Enterprise,AWS,High,2014,2014-02-05,2017-05-15,11394.0,66926497.08,30.6,7.23,13,7780487.04,476047.6,34.9,3.36,14.73,78.73,44.32,12
923479,Data Corp 504,HealthTech,Mumbai,Singapore,Subsidiary,B2B,AWS,Very High,2013,2013-03-15,2024-06-14,1800.0,40105951.13,26.59,18.24,7,1751955.35,3371287.53,68.4,3.1,44.33,16.72,74.47,15
915245,Data Systems 156,E-commerce,Chennai,USA,Startup,B2B2C,IBM Cloud,Very High,1990,1990-06-14,1996-06-01,2471.0,85306711.75,3.88,2.68,23,6915006.98,1834067.07,56.9,2.16,78.99,83.65,0.43,14
567933,Innova Platforms 88,SaaS,Pune,Australia,Public,B2B,Azure,Low,2019,2019-09-12,2022-04-30,39937.0,175090441.0,37.16,21.23,17,23580092.55,1684627.59,6.8,4.49,18.15,48.06,59.86,21
668860,Blue Works 572,E-commerce,Gurugram,Australia,Private,B2C,AWS,Very High,2021,2021-08-10,2024-08-06,5369.0,88046357.53,34.51,18.14,2,7475904.59,2852378.37,99.8,2.51,17.12,63.05,72.24,1
890093,Logic Analytics 795,Enterprise Software,Noida,Germany,Subsidiary,B2C,GCP,High,2008,2008-05-28,2011-09-10,15946.0,596397120.62,28.59,25.93,12,17925764.85,2188624.64,106.1,3.0,64.84,17.98,11.18,11
392572,Pixel Corp 462,AI/ML,Chennai,Canada,Public,SME,IBM Cloud,High,2013,2013-02-06,2020-10-28,11968.0,126101565.1,15.57,22.11,10,32628828.45,4421457.81,83.4,3.75,23.34,40.02,7.69,3
178115,Fusion Platforms 881,E-commerce,Hyderabad,India,Public,SME,GCP,Low,2015,2015-12-23,2022-10-07,25114.0,108198073.18,4.82,19.28,18,26072473.77,1860637.48,67.2,2.81,14.08,17.98,33.97,19
518840,Bright Innovations 313,AI/ML,Kolkata,UK,Public,SME,IBM Cloud,Medium,2019,2019-01-07,2023-09-04,46667.0,43525992.8,25.2,24.17,22,9383031.36,2916972.95,115.5,3.54,20.52,95.58,74.69,18
176199,Bright Systems 625,HealthTech,Kolkata,India,Private,B2B,AWS,Very High,2017,2017-03-03,2025-12-22,27985.0,74378970.14,30.79,5.12,11,5351838.3,1677769.51,18.8,4.45,90.91,81.85,43.39,20
218410,Neo Dynamics 641,Cloud Services,Hyderabad,Canada,Public,SME,GCP,Low,2005,2005-04-12,2014-11-21,37691.0,48268970.7,5.77,20.88,16,2900525.6,4461439.42,89.9,3.46,81.4,50.91,42.2,2
864484,Cyber Tech 677,Cybersecurity,Ahmedabad,UK,Public,B2B2C,Azure,Medium,2016,2016-09-02,2024-08-05,29761.0,15918529.65,27.35,6.11,17,746597.94,2224955.24,19.8,4.85,37.93,29.9,11.29,7
647191,Data Networks 246,EdTech,Delhi,USA,Public,B2C,,Medium,2007,2007-05-09,2011-11-25,4856.0,196254007.67,13.45,32.4,19,41411027.72,2999928.12,48.9,4.56,65.99,93.08,0.06,8
939472,Quantum Services 77,Cybersecurity,Gurugram,USA,Startup,B2C,AWS,High,2017,2017-01-13,2023-01-27,41410.0,59790067.72,32.57,2.48,18,15677074.75,919558.85,72.3,3.07,54.97,40.67,64.81,19
974905,Quantum Soft 419,Cybersecurity,Gurugram,Canada,Public,B2C,GCP,Medium,1987,1987-09-24,2014-09-05,12232.0,48993122.96,23.58,15.12,3,6743117.29,3405399.28,89.8,3.26,67.97,24.33,7.01,22
315281,Fusion AI 299,Cloud Services,Mumbai,USA,Public,Enterprise,GCP,Medium,2002,2002-04-04,,22347.0,106533131.13,7.16,24.38,21,6369101.14,1503761.24,5.4,3.33,68.49,60.12,50.71,15
700947,Cloud Analytics 296,Enterprise Software,Chennai,Germany,Subsidiary,B2B,Multi-Cloud,Medium,2009,2009-02-26,2013-02-19,19591.0,135639365.82,23.06,16.08,16,21444340.29,2239314.34,35.0,3.92,63.47,94.0,73.17,10
991594,Smart Stack 73,EdTech,Pune,Germany,Subsidiary,SME,Multi-Cloud,Medium,2015,2015-02-01,2016-09-09,28971.0,69642856.61,17.83,3.31,6,8162698.33,4020845.56,66.9,2.93,29.75,10.34,16.69,22
486950,Blue Tech 807,SaaS,Pune,UAE,Private,B2B2C,AWS,Medium,1987,1987-04-05,1998-11-21,16824.0,89829970.42,9.21,19.41,12,11112527.08,4379265.31,66.3,4.91,8.63,31.19,53.22,1
820091,Bright Dynamics 436,HealthTech,Ahmedabad,Canada,Private,B2C,Azure,High,2024,2024-07-12,2025-12-18,44863.0,163522390.49,35.66,22.49,11,30306038.95,2140745.62,78.3,3.87,47.37,93.52,6.3,6
732662,Neo Services 231,Gaming,Chennai,Singapore,Subsidiary,B2B,GCP,High,2008,2008-11-21,2010-11-20,37248.0,67480935.73,2.44,24.66,15,14149370.77,3822690.94,39.9,3.26,87.86,25.23,48.3,13
976731,Innova Tech 847,Gaming,Hyderabad,India,Startup,B2C,Azure,Medium,2016,2016-10-19,2019-11-27,8870.0,114648049.14,14.49,13.13,15,6609563.18,618730.88,67.2,3.97,57.96,20.08,13.11,14
671277,Innova Labs 62,HealthTech,Hyderabad,India,Public,Enterprise,GCP,Very High,2006,2006-02-01,2008-06-12,24120.0,23869567.12,2.5,19.77,16,928467.86,3875053.52,26.8,3.25,82.41,60.75,58.88,3
350527,Quantum Platforms 610,AI/ML,Chennai,India,Private,B2B2C,IBM Cloud,High,2007,2007-04-21,2017-12-11,4282.0,33346232.63,5.84,15.83,10,9289679.38,2980992.32,26.5,4.47,97.22,86.7,24.1,11
937290,Bright Platforms 450,Enterprise Software,Mumbai,Singapore,Private,B2B,Azure,Medium,1986,1986-03-03,2004-11-15,11172.0,146120529.03,13.88,23.55,12,12885213.24,2403695.29,71.3,3.75,20.22,52.46,37.07,3
430759,Neo Stack 706,AI/ML,Pune,Canada,Startup,B2B2C,,High,2011,2011-02-02,2022-05-04,15073.0,31981355.38,4.17,20.47,13,1389833.95,4048851.19,83.8,2.22,69.34,98.52,47.95,19
273340,Smart Corp 966,E-commerce,Kolkata,UK,Public,B2B2C,GCP,High,1986,1986-01-06,2015-09-29,8057.0,108560762.33,25.87,18.45,4,8410075.49,3865882.61,18.8,2.61,67.71,70.45,13.7,10
658435,Next Infotech 553,Enterprise Software,Mumbai,Singapore,Public,B2C,Azure,Medium,2010,2010-07-27,2019-11-10,17955.0,80029952.77,5.47,8.81,7,3180347.23,1617474.89,19.1,4.61,96.14,16.59,59.33,15
568861,Global Stack 83,EdTech,Mumbai,Canada,Private,B2C,Azure,Very High,2001,2001-08-01,,41836.0,67250616.79,30.07,0.17,22,8604899.59,3645102.37,70.0,3.73,96.66,98.36,24.21,11
569865,Zen Systems 911,HealthTech,Ahmedabad,Singapore,Public,Enterprise,AWS,Low,2024,2024-11-14,2025-03-30,29448.0,46396767.22,4.11,6.18,2,10699115.22,807912.83,36.1,4.86,68.86,46.3,52.99,15
757685,Logic Apps 619,AI/ML,Kolkata,UK,Startup,Enterprise,Azure,Very High,2017,2017-06-07,2020-02-06,34318.0,186321190.39,4.37,4.19,15,21484903.73,3773332.14,50.1,2.31,27.66,35.58,12.66,24
709649,Next Soft 94,Enterprise Software,Kolkata,UAE,Startup,SME,GCP,High,1993,1993-05-09,2014-01-03,6787.0,359212064.72,14.21,15.77,8,50665371.62,3169368.03,51.1,2.96,79.27,59.65,55.05,13
147240,Blue Soft 784,Cybersecurity,Hyderabad,UAE,Public,SME,Multi-Cloud,Medium,2023,2023-03-02,2025-09-20,36112.0,114451795.01,37.86,21.47,7,22764083.58,760251.96,25.5,2.66,14.95,37.08,10.26,5
571578,Next Systems 782,FinTech,Noida,Singapore,Subsidiary,Enterprise,,Medium,2013,2013-10-20,2019-07-07,25560.0,116511801.99,27.66,7.54,15,18318395.34,3200628.71,5.2,3.71,77.61,17.69,34.03,4
894398,Quantum AI 532,Enterprise Software,Bengaluru,India,Startup,Enterprise,,Low,2010,2010-11-10,2022-03-10,19476.0,52150590.06,32.81,32.87,23,12795742.91,2780129.03,103.1,3.21,89.65,10.13,19.78,13
884614,Fusion Tech 186,Cloud Services,Gurugram,India,Subsidiary,B2C,GCP,Very High,2019,2019-07-18,2025-05-16,37315.0,34574700.48,7.66,0.33,14,8522972.03,2837655.41,87.2,2.56,40.6,50.01,59.87,9
274386,Bright Innovations 651,E-commerce,Kolkata,UAE,Startup,B2B2C,IBM Cloud,Medium,2009,2009-01-03,2016-04-10,17900.0,87200396.35,35.37,27.05,8,2832066.03,1592542.13,84.4,3.96,63.65,84.48,20.96,17
220957,Global Labs 482,AI/ML,Hyderabad,USA,Public,B2B,GCP,Medium,2008,2008-07-05,2018-05-28,664.0,41305690.77,2.33,21.92,12,9273605.76,1492638.52,67.8,3.66,45.0,60.94,70.54,2
625762,Vertex Innovations 342,SaaS,Delhi,UK,Private,B2B2C,,Low,1997,1997-04-21,2021-08-02,21826.0,21800042.02,10.52,13.14,13,3165004.22,3526393.96,85.6,2.9,45.71,98.93,71.35,24
428982,Alpha Works 879,Cybersecurity,Ahmedabad,India,Private,SME,Multi-Cloud,High,1991,1991-04-21,2016-05-21,24127.0,171187021.17,26.64,1.86,11,47454777.3,1452935.27,112.6,3.49,33.86,35.53,15.72,5
956030,Quantum Apps 422,Gaming,Hyderabad,UK,Subsidiary,Enterprise,Azure,Medium,2020,2020-01-13,2025-05-21,9424.0,177991078.92,,22.0,17,26842482.01,2229675.23,81.6,4.26,75.88,34.96,49.11,16
635162,Global Platforms 679,Gaming,Bengaluru,Singapore,Private,SME,Azure,Low,2004,2004-12-12,2015-10-05,35485.0,45282877.53,41.37,13.56,17,12530858.38,3248634.89,35.5,2.7,92.06,24.22,7.02,7
517983,Prime Services 38,Enterprise Software,Kolkata,India,Startup,B2B,IBM Cloud,Medium,1985,1985-09-26,2011-09-28,30957.0,109417567.44,3.21,32.78,24,23923313.02,726426.63,70.6,2.95,92.49,24.6,31.32,1
513512,Fusion Labs 323,E-commerce,Delhi,UAE,Private,SME,AWS,Low,1992,1992-06-19,2015-07-16,13459.0,200649943.32,41.94,19.02,4,18490137.3,2837648.37,55.9,3.1,21.25,35.38,57.07,12
423961,Next Apps 119,E-commerce,Hyderabad,Singapore,Subsidiary,B2B,GCP,High,2000,2000-06-13,2013-02-17,16564.0,106061737.06,26.95,32.89,21,17457628.79,2816443.13,69.0,4.27,86.35,80.56,52.75,21
712860,Prime Infotech 845,HealthTech,Gurugram,UK,Private,B2C,AWS,High,1998,1998-03-01,2013-04-21,29916.0,34656187.57,24.35,7.79,8,9635595.33,3205337.71,64.5,4.56,73.58,90.61,49.98,11
564182,Tech Services 474,EdTech,Mumbai,USA,Public,B2B2C,IBM Cloud,Medium,1996,1996-10-08,1998-04-26,3033.0,74715328.31,4.38,25.43,5,18259130.07,1916705.19,103.8,3.19,28.51,96.78,22.6,12
151210,Logic Systems 193,Enterprise Software,Gurugram,Australia,Private,SME,Azure,Medium,2007,2007-05-02,2026-02-19,31755.0,260199211.58,12.93,21.64,16,14139673.6,2240817.07,80.0,2.96,11.26,30.67,30.24,19
838720,Pixel Digital 638,Cloud Services,Noida,Singapore,Subsidiary,Enterprise,Multi-Cloud,Medium,1999,1999-08-17,2016-01-13,20712.0,109685953.55,38.99,25.91,4,22660350.11,1752874.19,26.7,4.68,29.92,88.44,8.24,12
728110,Global Stack 779,AI/ML,Mumbai,Germany,Private,B2C,GCP,High,2012,2012-10-08,2016-07-31,23560.0,138560310.06,16.17,7.59,22,16127712.94,3713489.81,12.2,5.0,89.84,39.21,57.52,12
733088,Cloud Dynamics 274,E-commerce,Chennai,Germany,Startup,B2B,Azure,High,2018,2018-02-08,2021-09-14,12701.0,118309417.59,28.47,23.31,15,3755799.36,935504.12,53.8,4.04,63.89,20.04,40.31,14
252403,Secure Solutions 950,Enterprise Software,Pune,Canada,Subsidiary,Enterprise,AWS,High,1986,1986-05-18,2025-06-29,41048.0,,41.98,17.48,12,5941977.26,4348111.21,6.8,4.97,72.06,87.43,56.7,2
413502,Smart Stack 902,Cloud Services,Pune,UK,Private,B2C,Azure,High,2016,2016-12-02,2025-07-27,28585.0,54779926.64,12.52,26.02,5,4858355.3,3002828.24,41.6,4.01,28.92,66.61,19.92,2
660208,Global Works 30,FinTech,Hyderabad,Germany,Public,B2B,IBM Cloud,Very High,2007,2007-04-19,2025-11-19,6690.0,118048094.94,25.04,11.51,23,27707932.2,4036317.57,47.3,4.23,71.9,24.66,25.96,4
384654,Zen Analytics 727,E-commerce,Kolkata,Germany,Public,B2C,IBM Cloud,Medium,2006,2006-07-12,2025-10-27,44597.0,173035612.17,29.86,31.16,16,19783620.47,2147548.98,48.2,3.23,7.62,48.25,26.74,20
481599,Quantum Platforms 565,Cybersecurity,Delhi,India,Private,SME,IBM Cloud,High,2009,2009-03-06,2015-04-22,15367.0,217005773.84,8.59,3.04,14,51404528.11,1762344.19,117.6,3.36,39.9,35.57,2.06,23
132874,Tech Services 418,FinTech,Chennai,UAE,Subsidiary,B2B2C,Azure,Medium,2006,2006-10-11,2025-01-30,7614.0,45309447.47,7.95,28.27,10,1366056.49,4092975.82,39.9,2.52,63.29,75.57,27.28,16
123489,Data Analytics 862,SaaS,Bengaluru,USA,Startup,B2B,GCP,Medium,2006,2006-12-23,2015-01-18,27395.0,127293625.25,20.25,30.16,7,13614662.64,805379.42,35.5,,18.59,50.35,64.26,10
500225,Neo Stack 970,Gaming,Pune,UAE,Private,B2B2C,GCP,Medium,1990,1990-10-01,2022-07-22,48338.0,232673292.01,17.43,28.62,13,21008374.84,880139.65,19.9,4.8,81.54,98.05,71.78,13
620771,Neo Solutions 511,E-commerce,Pune,Australia,Startup,B2C,IBM Cloud,Medium,1999,1999-12-12,2025-06-18,28737.0,40867477.83,30.57,17.99,20,3612351.57,1627321.78,63.8,3.91,26.86,14.87,41.46,2
152401,Smart Infotech 723,SaaS,Gurugram,Canada,Public,SME,Azure,Medium,2021,2021-10-05,2025-02-27,13787.0,295715460.13,4.78,15.4,5,13912423.21,4335077.43,22.7,3.1,65.66,41.6,36.44,3
867221,Next Innovations 855,Gaming,Pune,India,Subsidiary,B2B2C,AWS,Low,2017,2017-04-27,2023-07-10,9373.0,334003897.43,40.89,34.87,3,25645175.83,2995581.3,75.9,,42.68,52.89,2.47,19
154763,Global AI 250,SaaS,Ahmedabad,Canada,Startup,Enterprise,Azure,Medium,1992,1992-09-10,2000-11-16,15279.0,735145965.27,2.57,8.1,15,124156885.16,2672194.16,22.8,2.87,60.43,54.78,70.34,6
185573,Fusion Services 149,E-commerce,Chennai,USA,Private,B2C,AWS,Low,1989,1989-08-02,1994-01-18,44531.0,108282846.49,26.05,19.19,4,11135836.98,3291960.98,71.3,2.84,14.99,38.12,1.04,19
876634,Prime Dynamics 944,Cloud Services,Hyderabad,USA,Private,Enterprise,GCP,Medium,2023,2023-01-08,2025-09-08,8552.0,108759578.15,24.51,23.51,15,14611707.46,2111645.68,100.0,3.88,6.57,74.9,75.58,21
617462,Zen Infotech 765,FinTech,Gurugram,UAE,Startup,B2B2C,GCP,Medium,1988,1988-04-01,2013-08-13,595.0,174442558.76,7.39,24.56,14,21668682.49,3508101.36,9.9,4.84,89.59,87.85,39.14,20
395182,Innova Labs 283,E-commerce,Delhi,USA,Public,B2C,IBM Cloud,Medium,1990,1990-08-01,2005-11-18,37164.0,170415937.24,8.04,7.22,20,42429517.8,2012245.86,53.3,2.24,30.08,93.55,27.35,19
437864,Logic Apps 957,SaaS,Chennai,Germany,Private,B2B,Azure,Medium,2016,2016-10-07,2026-01-17,29480.0,221648654.06,33.71,22.92,19,56814035.78,3788089.06,58.0,2.1,81.23,81.65,73.94,8
212686,Pixel Tech 841,Cloud Services,Bengaluru,USA,Public,SME,Azure,Medium,2014,2014-03-11,2018-12-24,10046.0,168549006.01,37.5,28.66,13,25828322.07,1495909.84,96.0,3.84,97.94,85.7,1.95,14
315544,Tech Platforms 744,E-commerce,Chennai,UAE,Startup,B2B,GCP,Very High,2019,2019-06-02,2020-03-30,27838.0,82694283.21,13.32,1.85,10,9306330.91,1537941.3,58.8,2.92,24.66,59.0,46.51,10
199081,Smart AI 887,SaaS,Ahmedabad,UK,Private,SME,GCP,High,2024,2024-03-19,2025-12-27,30019.0,239271214.39,19.52,31.91,21,13566719.97,2541771.55,70.3,4.65,29.66,83.5,43.91,3
493929,Innova Stack 552,E-commerce,,UK,Public,SME,GCP,High,2000,2000-03-25,2005-12-23,48593.0,38206156.99,16.2,1.13,5,10252649.73,2166120.75,96.0,3.05,66.65,37.01,17.55,6
582752,Global Digital 341,EdTech,Pune,UAE,Public,B2B,AWS,High,1997,1997-09-28,2014-05-15,13969.0,90439567.88,4.9,12.52,23,4074911.75,3057274.96,69.4,2.94,94.79,45.46,34.31,15
249290,Secure Services 387,Gaming,Mumbai,Germany,Startup,B2B,Multi-Cloud,Medium,2014,2014-02-12,2023-11-15,3860.0,314501389.06,28.93,0.65,20,32837898.11,1893592.09,46.2,2.88,90.17,38.21,52.18,23
554066,Fusion Apps 891,Enterprise Software,Chennai,UK,Startup,SME,Azure,Medium,2003,2003-10-04,2011-07-20,30636.0,33108922.29,35.01,2.79,20,3460430.34,1345257.66,14.9,2.52,51.77,51.6,58.17,23
896216,Cyber Analytics 586,SaaS,Delhi,UAE,Private,Enterprise,IBM Cloud,High,2001,2001-05-11,2008-02-14,40024.0,52353535.69,14.2,31.9,6,5764141.11,2326215.11,88.9,3.79,78.95,35.42,0.06,18
